chr	peak_start	peak_end	peak_name	TSS_start	TSS_end	gene	strand	dist
Scf_X	1019378	1019532	peak_12270	1017307	1017571	FBgn0270088	-	-1808
Scf_X	1052149	1052461	peak_12279	1057783	1058647	FBgn0188046	-	5323
Scf_X	1105386	1105526	peak_12285	1125355	1125746	FBgn0196035	+	19830
Scf_X	1153810	1154044	peak_12294	1153404	1153592	FBgn0188040	-	-219
Scf_X	1228435	1228635	peak_12300	1230501	1230638	FBgn0268333	-	1867
Scf_X	1346468	1346962	peak_12312	1327001	1327023	FBgn0188035	-	-19446
Scf_X	1417466	1418565	peak_12316	1417067	1417084	FBgn0270847	+	-383
Scf_X	1537029	1537212	peak_12324	1525623	1526449	FBgn0270842	+	-10581
Scf_X	1583542	1583801	peak_12326	1582483	1583132	FBgn0188176	+	-411
Scf_X	1650518	1650710	peak_12340	1652089	1652221	FBgn0188022	-	1380
Scf_X	1699643	1699820	peak_12350	1684544	1684623	FBgn0188183	+	-15021
Scf_X	1725110	1725441	peak_12354	1745261	1745333	FBgn0188014	-	19821
Scf_X	1760804	1760976	peak_12361	1750229	1750325	FBgn0188186	+	-10480
Scf_X	1768769	1769213	peak_12362	1772429	1772501	FBgn0270146	-	3217
Scf_X	1814234	1814380	peak_12371	1812998	1813129	FBgn0188189	+	-1106
Scf_X	1841585	1841856	peak_12378	1838772	1838904	FBgn0196052	+	-2682
Scf_X	1865905	1866283	peak_12384	1868282	1868376	FBgn0195942	-	2000
Scf_X	1881311	1881510	peak_12393	1881227	1881395	FBgn0188007	-	0
Scf_X	1904207	1904400	peak_12400	1904313	1904422	FBgn0188193	+	0
Scf_X	1908956	1909269	peak_12403	1908290	1908602	FBgn0024395	+	-355
Scf_X	1912810	1913148	peak_12406	1912886	1912983	FBgn0188196	+	0
Scf_X	2023781	2024013	peak_12420	2023659	2024402	FBgn0187992	-	0
Scf_X	2040658	2041138	peak_12428	2026468	2026950	FBgn0063982	+	-13709
Scf_X	2067220	2067401	peak_12431	2067160	2067286	FBgn0195940	-	0
Scf_X	2090072	2090218	peak_12437	2088278	2088722	FBgn0187987	-	-1351
Scf_X	2152443	2152685	peak_12442	2152019	2152200	FBgn0187984	-	-244
Scf_X	2222831	2223088	peak_12447	2252270	2252340	FBgn0187982	-	29183
Scf_X	2286960	2287208	peak_12448	2286504	2286883	FBgn0268916	-	-78
Scf_X	2333403	2333563	peak_12463	2332713	2332786	FBgn0196056	+	-618
Scf_X	2383280	2383478	peak_12474	2381377	2381970	FBgn0268179	+	-1311
Scf_X	2415205	2415371	peak_12482	2416359	2416491	FBgn0270681	-	989
Scf_X	2827051	2827343	peak_12503	2839123	2839233	FBgn0187965	-	11781
Scf_X	2901324	2901563	peak_12508	2904802	2904951	FBgn0270899	+	3240
Scf_X	2939709	2940019	peak_12511	2941182	2942929	FBgn0268431	+	1164
Scf_X	3122839	3122956	peak_12530	3122440	3122746	FBgn0188235	+	-94
Scf_X	3124051	3124453	peak_12532	3124980	3125080	FBgn0187951	-	528
Scf_X	3127914	3128266	peak_12534	3125311	3125525	FBgn0188236	+	-2390
Scf_X	3303757	3304152	peak_12550	3300424	3300569	FBgn0196062	+	-3189
Scf_X	3332065	3332248	peak_12557	3331659	3331966	FBgn0068687	+	-100
Scf_X	3375047	3375180	peak_12567	3390853	3391027	FBgn0066170	+	15674
Scf_X	3437118	3437386	peak_12577	3438037	3438503	FBgn0068632	+	652
Scf_X	3457211	3457646	peak_12581	3458394	3458540	FBgn0187943	-	749
Scf_X	3544677	3544835	peak_12592	3538483	3539102	FBgn0188256	+	-5576
Scf_X	3585475	3585703	peak_12595	3557701	3558107	FBgn0189521	-	-27369
Scf_X	3687608	3688223	peak_12601	3686789	3686955	FBgn0188260	+	-654
Scf_X	3720178	3720416	peak_12608	3711504	3711588	FBgn0188262	+	-8591
Scf_X	3796552	3796776	peak_12610	3799320	3799512	FBgn0083435	-	2545
Scf_X	3867182	3867538	peak_12617	3870741	3870800	FBgn0195930	-	3204
Scf_X	3904424	3904872	peak_12620	3906685	3906766	FBgn0041662	-	1814
Scf_X	3908823	3909220	peak_12622	3909710	3909792	FBgn0187926	-	491
Scf_X	3970434	3970758	peak_12629	3962074	3962209	FBgn0188278	+	-8226
Scf_X	4122880	4123225	peak_12633	4126643	4126978	FBgn0187922	-	3419
Scf_X	4287321	4287664	peak_12656	4286693	4286914	FBgn0188291	+	-408
Scf_X	4535540	4535822	peak_12675	4498529	4498615	FBgn0188304	+	-36926
Scf_X	4596782	4596957	peak_12680	4613772	4613995	FBgn0269965	-	16816
Scf_X	4625758	4625989	peak_12683	4626955	4626978	FBgn0187894	-	967
Scf_X	4635284	4635450	peak_12686	4631483	4632117	FBgn0187893	-	-3168
Scf_X	4698894	4699330	peak_12692	4709351	4709439	FBgn0188309	+	10022
Scf_X	4873716	4873832	peak_12699	4873713	4873804	FBgn0187891	-	0
Scf_X	4953336	4953577	peak_12703	4950621	4950877	FBgn0187889	-	-2460
Scf_X	4977176	4977378	peak_12712	4969397	4969829	FBgn0188320	+	-7348
Scf_X	5081006	5081304	peak_12716	5053032	5053819	FBgn0188324	+	-27188
Scf_X	5148791	5148945	peak_12720	5147760	5147877	FBgn0187881	-	-915
Scf_X	5215092	5215253	peak_12729	5217354	5217421	FBgn0187870	-	2102
Scf_X	5223069	5223243	peak_12733	5223001	5223150	FBgn0187869	-	0
Scf_X	5257564	5257801	peak_12740	5255523	5255609	FBgn0188334	+	-1956
Scf_X	5267760	5267889	peak_12746	5269831	5270027	FBgn0187864	-	1943
Scf_X	5292110	5292421	peak_12756	5293050	5293413	FBgn0187860	-	630
Scf_X	5411188	5411417	peak_12762	5404563	5404820	FBgn0188350	+	-6369
Scf_X	5435586	5435749	peak_12767	5432111	5432534	FBgn0188354	+	-3053
Scf_X	5460753	5460966	peak_12771	5463663	5463898	FBgn0188357	+	2698
Scf_X	5473067	5473303	peak_12774	5464803	5464873	FBgn0188358	+	-8195
Scf_X	5511339	5511495	peak_12778	5485109	5485446	FBgn0188362	+	-25894
Scf_X	5559580	5559733	peak_12781	5559079	5559089	FBgn0188366	+	-492
Scf_X	5568036	5568974	peak_12782	5569258	5569740	FBgn0188367	+	285
Scf_X	5586060	5586341	peak_12783	5597900	5598167	FBgn0187846	-	11560
Scf_X	5634097	5634380	peak_12787	5617605	5617915	FBgn0188370	+	-16183
Scf_X	5770383	5770540	peak_12794	5770302	5770442	FBgn0187831	-	0
Scf_X	5770702	5770835	peak_12795	5770766	5770865	FBgn0269710	+	0
Scf_X	5802613	5802789	peak_12804	5801150	5801268	FBgn0270410	-	-1346
Scf_X	5847424	5847636	peak_12810	5847653	5847718	FBgn0269765	+	18
Scf_X	5866482	5866709	peak_12823	5872234	5872519	FBgn0188384	+	5526
Scf_X	5877555	5877949	peak_12826	5879075	5879172	FBgn0268081	-	1127
Scf_X	6033876	6034063	peak_12836	6031112	6031522	FBgn0188389	+	-2355
Scf_X	6076131	6076267	peak_12841	6079298	6079522	FBgn0188393	+	3032
Scf_X	6088119	6088324	peak_12844	6088294	6088735	FBgn0188396	+	0
Scf_X	6163909	6164094	peak_12852	6164006	6164105	FBgn0269364	+	0
Scf_X	6175255	6175436	peak_12854	6175235	6175343	FBgn0196080	-	0
Scf_X	6195909	6196115	peak_12863	6186111	6186967	FBgn0188400	+	-8943
Scf_X	6235805	6236589	peak_12866	6233899	6234068	FBgn0270170	+	-1738
Scf_X	6242296	6242799	peak_12868	6242341	6242553	FBgn0188401	+	0
Scf_X	6264937	6265104	peak_12871	6264723	6264994	FBgn0187811	-	0
Scf_X	6297448	6297640	peak_12875	6305946	6306131	FBgn0268924	-	8307
Scf_X	6344982	6345170	peak_12879	6338284	6338487	FBgn0195912	-	-6496
Scf_X	6351477	6351775	peak_12885	6353883	6354197	FBgn0188408	+	2109
Scf_X	6473287	6473682	peak_12896	6469776	6469866	FBgn0188412	+	-3422
Scf_X	6507423	6507766	peak_12903	6497128	6497225	FBgn0188417	+	-10199
Scf_X	6549553	6549695	peak_12906	6544554	6545083	FBgn0083472	+	-4471
Scf_X	6571710	6571870	peak_12910	6572982	6573063	FBgn0016343	-	1113
Scf_X	6826572	6826818	peak_12936	6786872	6787234	FBgn0188425	+	-39339
Scf_X	6874244	6874677	peak_12937	6874186	6874274	FBgn0187788	-	0
Scf_X	6938804	6939130	peak_12938	6912664	6913172	FBgn0188433	+	-25633
Scf_X	7096333	7096656	peak_12948	7166802	7166866	FBgn0269497	-	70147
Scf_X	7339738	7339849	peak_12972	7339605	7339736	FBgn0270841	-	-3
Scf_X	7345255	7345702	peak_12976	7347462	7347562	FBgn0187778	-	1761
Scf_X	7380007	7380152	peak_12985	7379562	7379716	FBgn0187773	-	-292
Scf_X	7414787	7414927	peak_12991	7413677	7414420	FBgn0068584	-	-368
Scf_X	7441996	7442539	peak_12995	7453967	7454160	FBgn0068641	+	11429
Scf_X	7518125	7518736	peak_13005	7516749	7516849	FBgn0188457	+	-1277
Scf_X	7530439	7530614	peak_13006	7530154	7530467	FBgn0187768	-	0
Scf_X	7569430	7569649	peak_13013	7572194	7572328	FBgn0187765	-	2546
Scf_X	7580281	7580435	peak_13015	7577246	7577355	FBgn0187764	-	-2927
Scf_X	7648450	7648685	peak_13021	7631993	7632626	FBgn0269083	-	-15825
Scf_X	7676734	7676926	peak_13022	7671003	7671067	FBgn0188468	+	-5668
Scf_X	7725488	7725739	peak_13029	7725234	7725380	FBgn0187758	-	-109
Scf_X	7851473	7851603	peak_13034	7851424	7851619	FBgn0270692	-	0
Scf_X	7874546	7874844	peak_13042	7869624	7869994	FBgn0268332	+	-4553
Scf_X	7913485	7913804	peak_13045	7913566	7913673	FBgn0187749	-	0
Scf_X	7943246	7943454	peak_13048	7941955	7941992	FBgn0041659	-	-1255
Scf_X	7974594	7974742	peak_13057	7970165	7970255	FBgn0188488	+	-4340
Scf_X	8020583	8020717	peak_13065	8013623	8014119	FBgn0196091	+	-6465
Scf_X	8089543	8089704	peak_13072	8060522	8060637	FBgn0195898	-	-28907
Scf_X	8163900	8164202	peak_13085	8162701	8162791	FBgn0188495	+	-1110
Scf_X	8167962	8168085	peak_13086	8167908	8168025	FBgn0187733	-	0
Scf_X	8203867	8204081	peak_13088	8168253	8168338	FBgn0188496	+	-35530
Scf_X	8251534	8251751	peak_13092	8249893	8250695	FBgn0068655	-	-840
Scf_X	8331122	8331390	peak_13097	8333828	8334072	FBgn0187731	-	2439
Scf_X	8339369	8339565	peak_13103	8342273	8342510	FBgn0268766	-	2709
Scf_X	8348446	8348818	peak_13109	8348379	8348517	FBgn0187451	-	0
Scf_X	8438137	8438418	peak_13113	8438484	8438724	FBgn0269639	+	67
Scf_X	8498285	8498499	peak_13119	8491645	8492409	FBgn0187727	-	-5877
Scf_X	8590427	8590619	peak_13131	8590363	8590501	FBgn0187717	-	0
Scf_X	8630721	8630910	peak_13135	8630087	8630248	FBgn0187715	-	-474
Scf_X	8641654	8641964	peak_13136	8642472	8642535	FBgn0188519	+	509
Scf_X	8651252	8651506	peak_13139	8651102	8651321	FBgn0187713	-	0
Scf_X	8675689	8675799	peak_13146	8675767	8675936	FBgn0195895	-	0
Scf_X	8929562	8929922	peak_13164	8924499	8924741	FBgn0195986	-	-4822
Scf_X	8971968	8972119	peak_13168	8977188	8977859	FBgn0083446	-	5070
Scf_X	9004299	9004540	peak_13172	9003132	9004203	FBgn0187695	-	-97
Scf_X	9017400	9017908	peak_13179	9012926	9013458	FBgn0196098	+	-3943
Scf_X	9028851	9029016	peak_13181	9028462	9028571	FBgn0270058	+	-281
Scf_X	9072359	9072858	peak_13186	9072211	9072377	FBgn0187690	-	0
Scf_X	9094380	9094568	peak_13189	9110752	9110790	FBgn0187689	-	16185
Scf_X	9287311	9287552	peak_13199	9286717	9286871	FBgn0195891	-	-441
Scf_X	9349637	9349885	peak_13203	9349658	9349728	FBgn0269166	-	0
Scf_X	9460880	9461094	peak_13205	9491018	9491043	FBgn0187682	-	29925
Scf_X	9654824	9654978	peak_13214	9639216	9639398	FBgn0195975	-	-15427
Scf_X	9685033	9685223	peak_13219	9688058	9688221	FBgn0195974	-	2836
Scf_X	9716853	9717083	peak_13227	9721458	9721544	FBgn0187680	-	4376
Scf_X	9742228	9742385	peak_13233	9741644	9741876	FBgn0188553	+	-353
Scf_X	9816956	9817110	peak_13237	9814657	9814766	FBgn0196103	+	-2191
Scf_X	9830616	9830775	peak_13242	9828944	9829238	FBgn0188554	+	-1379
Scf_X	9833371	9833696	peak_13244	9833159	9833283	FBgn0188555	+	-89
Scf_X	9842004	9842172	peak_13246	9840589	9840960	FBgn0187671	-	-1045
Scf_X	9894178	9894459	peak_13249	9893229	9893349	FBgn0195881	-	-830
Scf_X	9932818	9933022	peak_13257	9942431	9942678	FBgn0066164	-	9410
Scf_X	9949038	9949479	peak_13261	9949406	9949559	FBgn0187666	-	0
Scf_X	9975051	9975224	peak_13264	9973311	9973328	FBgn0187665	-	-1724
Scf_X	10079981	10080309	peak_13270	10084982	10085974	FBgn0068618	-	4674
Scf_X	10125606	10125802	peak_13280	10124755	10124858	FBgn0187655	-	-749
Scf_X	10127279	10127527	peak_13282	10127227	10127329	FBgn0187656	-	0
Scf_X	10181089	10181392	peak_13285	10182080	10182357	FBgn0188567	+	689
Scf_X	10216437	10216977	peak_13292	10217934	10218333	FBgn0187654	-	958
Scf_X	10231169	10231392	peak_13297	10231016	10231387	FBgn0187653	-	0
Scf_X	10424746	10425099	peak_13300	10424804	10424975	FBgn0269374	-	0
Scf_X	10428820	10428941	peak_13302	10428739	10429100	FBgn0188582	+	0
Scf_X	10455938	10456097	peak_13305	10455914	10456129	FBgn0270800	+	0
Scf_X	10476510	10476649	peak_13311	10475663	10475696	FBgn0269041	+	-815
Scf_X	10523589	10524155	peak_13316	10502107	10502268	FBgn0187642	-	-21322
Scf_X	10751460	10751595	peak_13330	10752668	10752935	FBgn0188598	+	1074
Scf_X	10812167	10812467	peak_13340	10800552	10801312	FBgn0268253	+	-10856
Scf_X	10829077	10829438	peak_13342	10840910	10841026	FBgn0185623	-	11473
Scf_X	10861279	10861676	peak_13346	10861365	10861691	FBgn0067516	+	0
Scf_X	10918826	10919254	peak_13356	10911056	10911381	FBgn0068643	+	-7446
Scf_X	10960905	10961061	peak_13361	10955313	10955615	FBgn0188612	+	-5291
Scf_X	10972150	10972439	peak_13366	10971411	10971548	FBgn0188614	+	-603
Scf_X	11100934	11101101	peak_13385	11100553	11101077	FBgn0187615	-	0
Scf_X	11135896	11136222	peak_13392	11136027	11136204	FBgn0188626	+	0
Scf_X	11184165	11184581	peak_13398	11181143	11181254	FBgn0187604	-	-2912
Scf_X	11678749	11678967	peak_13408	11673829	11673985	FBgn0188649	+	-4765
Scf_X	11746001	11746237	peak_13417	11737188	11737574	FBgn0068689	+	-8428
Scf_X	11786618	11786913	peak_13423	11792625	11792775	FBgn0196115	+	5713
Scf_X	11996374	11996636	peak_13458	12000915	12001154	FBgn0187568	-	4280
Scf_X	12024976	12025481	peak_13462	12038696	12039201	FBgn0188658	+	13216
Scf_X	12134434	12134679	peak_13464	12138868	12139023	FBgn0187562	-	4190
Scf_X	12318603	12319004	peak_13477	12321045	12321706	FBgn0187559	-	2042
Scf_X	12343302	12343516	peak_13481	12342744	12343355	FBgn0195857	-	0
Scf_X	12355401	12355669	peak_13482	12358571	12359114	FBgn0187557	-	2903
Scf_X	12387198	12387605	peak_13486	12387333	12387461	FBgn0188675	+	0
Scf_X	12426770	12426955	peak_13488	12419976	12420166	FBgn0187550	-	-6605
Scf_X	12512779	12512942	peak_13496	12512435	12512860	FBgn0068611	-	0
Scf_X	12515312	12515502	peak_13498	12515426	12515593	FBgn0268805	+	0
Scf_X	12523963	12524116	peak_13499	12523918	12524078	FBgn0269377	-	0
Scf_X	12548576	12548914	peak_13508	12548703	12548924	FBgn0270421	+	0
Scf_X	12569599	12569724	peak_13514	12566178	12566267	FBgn0188686	+	-3333
Scf_X	12597530	12597663	peak_13516	12597012	12597174	FBgn0188690	+	-357
Scf_X	12621586	12621788	peak_13522	12623487	12623854	FBgn0188695	+	1700
Scf_X	12637242	12637525	peak_13526	12638477	12638694	FBgn0187538	-	953
Scf_X	12646950	12647235	peak_13528	12638965	12639250	FBgn0188697	+	-7701
Scf_X	12799826	12799953	peak_13534	12796213	12797038	FBgn0188705	+	-2789
Scf_X	12883322	12883537	peak_13540	12881433	12881475	FBgn0268212	+	-1848
Scf_X	12954597	12954840	peak_13544	12954438	12954677	FBgn0187530	-	0
Scf_X	12985013	12985372	peak_13552	12975777	12975869	FBgn0196134	+	-9145
Scf_X	13074315	13074539	peak_13559	13073968	13074639	FBgn0187522	-	0
Scf_X	13143932	13144362	peak_13570	13134063	13134251	FBgn0188718	+	-9682
Scf_X	13252125	13252253	peak_13577	13294337	13294446	FBgn0269070	+	42085
Scf_X	13311833	13312101	peak_13583	13305189	13305570	FBgn0195847	-	-6264
Scf_X	13525835	13526635	peak_13595	13516213	13516441	FBgn0188741	+	-9395
Scf_X	13732221	13732584	peak_13606	13731697	13732286	FBgn0187501	-	0
Scf_X	13923754	13923970	peak_13616	13922357	13922410	FBgn0187177	-	-1345
Scf_X	13955592	13956145	peak_13619	13955046	13955445	FBgn0187489	-	-148
Scf_X	13982903	13983132	peak_13620	13970676	13970793	FBgn0187487	-	-12111
Scf_X	14009989	14010263	peak_13629	14008034	14008049	FBgn0187484	-	-1941
Scf_X	14062286	14062446	peak_13631	14077331	14078175	FBgn0188751	+	14886
Scf_X	14087996	14088163	peak_13635	14090370	14090890	FBgn0188752	+	2208
Scf_X	14117410	14117642	peak_13641	14122190	14122475	FBgn0187481	-	4549
Scf_X	14189414	14189817	peak_13650	14185428	14185593	FBgn0269193	-	-3822
Scf_X	14208784	14209154	peak_13652	14208506	14209056	FBgn0187477	-	0
Scf_X	14387947	14388177	peak_13671	14387884	14388017	FBgn0187467	-	0
Scf_X	14459244	14459461	peak_13676	14494781	14494902	FBgn0268986	-	35321
Scf_X	14497529	14497718	peak_13679	14498443	14498543	FBgn0188774	+	726
Scf_X	14520983	14521156	peak_13688	14516903	14516977	FBgn0191071	-	-4007
Scf_X	14529674	14529809	peak_13689	14529474	14529584	FBgn0188776	+	-91
Scf_X	14599854	14600006	peak_13707	14604687	14604769	FBgn0195858	-	4682
Scf_X	14621025	14621213	peak_13710	14621028	14621237	FBgn0196016	+	0
Scf_X	14649681	14649980	peak_13714	14640431	14641106	FBgn0187452	-	-8576
Scf_X	14761416	14761624	peak_13719	14760271	14760832	FBgn0187445	-	-585
Scf_X	14859180	14859351	peak_13736	14858960	14859339	FBgn0196005	-	0
Scf_X	14891187	14891657	peak_13742	14891852	14892011	FBgn0187434	-	196
Scf_X	14941407	14941570	peak_13754	14941392	14941471	FBgn0195998	-	0
Scf_X	14941733	14941892	peak_13755	14941833	14941925	FBgn0196009	+	0
Scf_X	15060691	15060842	peak_13764	15060584	15060771	FBgn0195831	-	0
Scf_X	15100966	15101262	peak_13770	15101320	15101681	FBgn0183995	-	59
Scf_X	15126603	15126745	peak_13776	15106528	15106658	FBgn0269179	-	-19946
Scf_X	15167956	15168106	peak_13778	15156552	15158306	FBgn0187422	-	-9651
Scf_X	15311823	15312011	peak_13793	15310304	15310696	FBgn0195830	-	-1128
Scf_X	15315095	15315257	peak_13794	15314990	15315156	FBgn0270228	-	0
Scf_X	15377550	15377747	peak_13804	15376600	15376915	FBgn0187413	-	-636
Scf_X	15532098	15532284	peak_13812	15543060	15543671	FBgn0187403	-	10777
Scf_X	15637540	15637740	peak_13829	15637470	15637629	FBgn0187398	-	0
Scf_X	15710726	15710850	peak_13839	15703357	15703786	FBgn0188862	+	-6941
Scf_X	15775465	15775580	peak_13845	15775431	15775559	FBgn0187383	-	0
Scf_X	15800120	15800386	peak_13848	15800943	15801195	FBgn0188874	+	558
Scf_X	15872267	15872453	peak_13854	15870242	15870350	FBgn0188879	+	-1918
Scf_X	16092075	16092263	peak_13868	16091616	16091878	FBgn0188887	+	-198
Scf_X	16112501	16112640	peak_13873	16105314	16105435	FBgn0187364	-	-7067
Scf_X	16129270	16129472	peak_13874	16129452	16129581	FBgn0188889	+	0
Scf_X	16150166	16150360	peak_13879	16149124	16149192	FBgn0188890	+	-975
Scf_X	16159585	16159893	peak_13881	16159280	16160338	FBgn0188891	+	0
Scf_X	16346254	16346582	peak_13892	16298814	16299133	FBgn0187327	+	-47122
Scf_X	16393422	16393609	peak_13898	16418329	16418431	FBgn0188919	-	24721
Scf_X	16419850	16419991	peak_13899	16419936	16420054	FBgn0187332	+	0
Scf_X	16500335	16500562	peak_13900	16556440	16556786	FBgn0083440	-	55879
Scf_X	16572885	16573096	peak_13907	16575019	16575131	FBgn0269775	-	1924
Scf_X	16581284	16581445	peak_13913	16584972	16584973	FBgn0187334	+	3528
Scf_X	16678849	16679009	peak_13929	16689716	16690142	FBgn0188905	-	10708
Scf_X	16698920	16699025	peak_13934	16698744	16699038	FBgn0187340	+	0
Scf_X	16723208	16723503	peak_13939	16718615	16718657	FBgn0188922	+	-4552
Scf_X	16879888	16880089	peak_13963	16883219	16883511	FBgn0188933	+	3131
Scf_X	17065786	17065975	peak_13972	17067969	17068183	FBgn0195819	-	1995
Scf_X	17386985	17387147	peak_14005	17384269	17384642	FBgn0187301	-	-2344
Scf_X	17619904	17620055	peak_14028	17630410	17630517	FBgn0188966	+	10356
Scf_X	17634524	17634867	peak_14031	17632517	17632781	FBgn0188967	+	-1744
Scf_X	17705709	17706236	peak_14046	17700789	17700944	FBgn0188973	+	-4766
Scf_X	17738969	17739165	peak_14048	17730664	17731340	FBgn0196183	+	-7630
Scf_X	17822096	17822391	peak_14055	17842356	17842381	FBgn0188975	+	19966
Scf_X	17936166	17936301	peak_14059	17938560	17938620	FBgn0187267	-	2260
Scf_X	18056336	18056469	peak_14074	18058237	18058308	FBgn0187252	-	1769
Scf_X	18082981	18083602	peak_14080	18080491	18081439	FBgn0269778	-	-1543
Scf_X	18369744	18369913	peak_14107	18373058	18373131	FBgn0189004	+	3146
Scf_X	18381618	18381769	peak_14112	18380954	18381249	FBgn0196192	+	-370
Scf_X	18464471	18464639	peak_14129	18464110	18464134	FBgn0195786	-	-338
Scf_X	18855211	18855487	peak_14157	18852667	18853050	FBgn0268380	-	-2162
Scf_X	18916261	18916439	peak_14170	18913855	18914137	FBgn0189034	+	-2125
Scf_X	19036613	19036955	peak_14176	19036646	19037179	FBgn0189042	+	0
Scf_X	19083167	19083336	peak_14183	19077261	19077771	FBgn0187199	-	-5397
Scf_X	19100668	19100791	peak_14186	19104335	19104701	FBgn0269962	+	3545
Scf_X	19235734	19236115	peak_14193	19254566	19254630	FBgn0189049	+	18452
Scf_X	19365568	19365835	peak_14202	19384970	19385870	FBgn0195985	-	19136
Scf_X	19530228	19530394	peak_14205	19541019	19541031	FBgn0187186	-	10626
Scf_X	19618168	19618353	peak_14208	19617301	19617390	FBgn0187182	-	-779
Scf_X	19714441	19714644	peak_14227	19719973	19720163	FBgn0196201	+	5330
Scf_X	19882876	19883108	peak_14239	19899171	19899463	FBgn0188875	-	16064
Scf_X	19970550	19970697	peak_14261	19968884	19969026	FBgn0189084	+	-1525
Scf_X	19979630	19979894	peak_14263	19982104	19982175	FBgn0187165	-	2211
Scf_X	20172145	20172407	peak_14271	20175070	20175161	FBgn0195997	-	2664
Scf_X	20393783	20393917	peak_14298	20395777	20396265	FBgn0195750	+	1861
Scf_X	20687850	20688699	peak_14315	20687249	20687264	FBgn0187147	-	-587
Scf_X	20722109	20722565	peak_14317	20723388	20723395	FBgn0189105	+	824
Scf_X	20811929	20812539	peak_14321	20811864	20811885	FBgn0188831	-	-45
