gene	gapped_len	mel_len	sim_len	gap_num	indel_num	indel_mean_len	ungapped_len
FBgn0004237	1071	1000	936	206	13	15.846153846153847	865
FBgn0004242	1048	1000	923	173	15	11.533333333333333	875
FBgn0004244	1012	1000	1003	21	7	3	991
FBgn0004359	1001	1000	985	17	5	3.4	984
FBgn0004360	1041	1000	1024	58	10	5.8	983
FBgn0004362	1019	1000	917	121	15	8.066666666666666	898
FBgn0004363	1001	1000	974	28	6	4.666666666666667	973
FBgn0004367	1005	1000	996	14	5	2.8	991
FBgn0004368	1052	1000	1045	59	7	8.428571428571429	993
FBgn0004369	1038	1000	1027	49	10	4.9	989
FBgn0004372	1059	1000	1031	87	13	6.6923076923076925	972
FBgn0004373	1009	1000	962	56	10	5.6	953
FBgn0004374	1001	1000	983	19	3	6.333333333333333	982
FBgn0004379	1003	1000	1003	3	3	1	1000
FBgn0004380	1037	1000	1000	74	18	4.111111111111111	963
FBgn0004389	1020	1000	979	61	9	6.777777777777778	959
FBgn0004390	1011	1000	985	37	11	3.3636363636363638	974
FBgn0004391	1004	1000	1004	4	2	2	1000
FBgn0004394	1037	1000	913	161	13	12.384615384615385	876
FBgn0004396	1075	1000	1068	82	11	7.454545454545454	993
FBgn0004397	1017	1000	1007	27	7	3.857142857142857	990
FBgn0004403	1016	1000	1013	19	4	4.75	997
FBgn0004414	1000	1000	994	6	1	6	994
FBgn0004419	1101	1000	1044	158	20	7.9	943
FBgn0004427	1018	1000	1006	30	7	4.285714285714286	988
FBgn0004431	1003	1000	325	681	4	170.25	322
FBgn0004432	1107	1000	1080	134	15	8.933333333333334	973
FBgn0004449	1038	1000	828	248	10	24.8	790
FBgn0004507	1027	1000	1003	51	10	5.1	976
FBgn0004509	1034	1000	1031	37	5	7.4	997
FBgn0004510	1031	1000	988	74	6	12.333333333333334	957
FBgn0004511	1024	1000	949	99	9	11	925
FBgn0004512	1019	1000	938	100	16	6.25	919
FBgn0004513	892	891	891	2	2	1	890
FBgn0004514	1071	1000	1053	89	13	6.846153846153846	982
FBgn0004516	1024	1000	1007	41	13	3.1538461538461537	983
FBgn0004552	1001	1000	992	10	5	2	991
FBgn0004554	1054	1000	1036	72	11	6.545454545454546	982
FBgn0004567	1001	1000	985	17	7	2.4285714285714284	984
FBgn0004569	1067	1000	997	137	9	15.222222222222221	930
FBgn0004574	1000	1000	999	1	1	1	999
FBgn0004575	1036	1000	1011	61	8	7.625	975
FBgn0004577	1011	1000	971	51	8	6.375	960
FBgn0004580	1002	1000	1001	3	2	1.5	999
FBgn0004581	709	696	689	33	9	3.6666666666666665	676
FBgn0004583	1061	1000	1049	73	8	9.125	988
FBgn0004584	1024	1000	1002	46	7	6.571428571428571	978
FBgn0004587	1084	1000	1017	151	16	9.4375	933
FBgn0004588	1017	1000	999	35	7	5	982
FBgn0004589	857	842	850	22	9	2.4444444444444446	835
FBgn0004590	1006	1000	963	49	8	6.125	957
FBgn0004591	1000	1000	957	43	4	10.75	957
FBgn0004592	738	734	738	4	2	2	734
FBgn0004593	1043	1000	947	139	11	12.636363636363637	904
FBgn0004594	1070	1000	1010	130	14	9.285714285714286	940
FBgn0004595	1009	1000	986	32	6	5.333333333333333	977
FBgn0004597	1003	1000	1000	6	4	1.5	997
FBgn0004598	1004	1000	1004	4	1	4	1000
FBgn0004606	1004	1000	990	18	9	2	986
FBgn0004607	1044	1000	936	152	10	15.2	892
FBgn0004611	1034	1000	1016	52	7	7.428571428571429	982
FBgn0004618	1055	1000	980	130	15	8.666666666666666	925
FBgn0004619	1028	1000	1023	33	4	8.25	995
FBgn0004623	1009	1000	979	39	6	6.5	970
FBgn0004635	1042	1000	957	127	16	7.9375	915
FBgn0004638	1024	1000	1024	24	1	24	1000
FBgn0004643	1034	1000	1004	64	13	4.923076923076923	970
FBgn0004644	1022	1000	993	51	12	4.25	971
FBgn0004647	1044	1000	923	165	19	8.68421052631579	879
FBgn0004649	1025	1000	962	88	7	12.571428571428571	937
FBgn0004650	1011	1000	1005	17	6	2.8333333333333335	994
FBgn0004652	1022	1000	1000	44	10	4.4	978
FBgn0004656	1005	1000	1003	7	6	1.1666666666666667	998
FBgn0004657	1003	1000	996	10	5	2	993
FBgn0004666	1025	1000	950	100	17	5.882352941176471	925
FBgn0004687	1001	1000	1000	2	2	1	999
FBgn0004698	1028	1000	1012	44	8	5.5	984
FBgn0004781	1044	1000	1007	81	10	8.1	963
FBgn0004782	1112	1000	1101	123	13	9.461538461538462	989
FBgn0004783	1112	1000	1101	123	13	9.461538461538462	989
FBgn0004784	1044	1000	991	97	10	9.7	947
FBgn0004795	1017	1000	1003	31	7	4.428571428571429	986
FBgn0004797	891	866	873	43	7	6.142857142857143	848
FBgn0004811	1024	1000	993	55	11	5	969
FBgn0004832	1004	1000	1002	6	2	3	998
FBgn0004837	1001	1000	987	15	4	3.75	986
FBgn0004838	1005	1000	979	31	11	2.8181818181818183	974
FBgn0004839	1051	1000	1022	80	13	6.153846153846154	971
FBgn0004841	1034	1000	954	114	14	8.142857142857142	920
FBgn0004842	761	748	729	45	5	9	716
FBgn0004852	1029	1000	950	108	9	12	921
FBgn0004854	1006	1000	956	56	3	18.666666666666668	950
FBgn0004855	1020	1000	1017	23	5	4.6	997
FBgn0004858	1011	1000	1004	18	8	2.25	993
FBgn0004859	1046	1000	899	193	14	13.785714285714286	853
FBgn0004862	1111	1000	1103	119	12	9.916666666666666	992
FBgn0004863	1003	1000	1001	5	3	1.6666666666666667	998
FBgn0004864	1006	1000	966	46	6	7.666666666666667	960
FBgn0004865	1005	1000	993	17	4	4.25	988
FBgn0004868	1023	1000	1015	31	10	3.1	992
FBgn0004870	1023	1000	986	60	7	8.571428571428571	963
FBgn0004872	1002	1000	751	253	3	84.33333333333333	749
FBgn0004875	722	679	668	97	8	12.125	625
FBgn0004878	1029	1000	1019	39	10	3.9	990
FBgn0004880	1000	1000	998	2	2	1	998
FBgn0004882	1007	1000	992	22	6	3.6666666666666665	985
FBgn0004885	1003	1000	989	17	5	3.4	986
FBgn0004889	1024	997	886	165	15	11	859
FBgn0004892	1008	1000	955	61	4	15.25	947
FBgn0004893	1011	1000	990	32	7	4.571428571428571	979
FBgn0004895	1026	1000	1011	41	9	4.555555555555555	985
FBgn0004896	1003	1000	974	32	9	3.5555555555555554	971
FBgn0004897	1069	1000	1043	95	12	7.916666666666667	974
FBgn0004898	1005	1000	984	26	8	3.25	979
FBgn0004901	763	708	755	63	8	7.875	700
FBgn0004903	1040	1000	1031	49	7	7	991
FBgn0004907	1000	1000	1000	0	0	NA	1000
FBgn0004908	1009	1000	761	257	5	51.4	752
FBgn0004910	1030	1000	1011	49	5	9.8	981
FBgn0004911	1014	1000	945	83	14	5.928571428571429	931
FBgn0004913	1002	1000	423	581	8	72.625	421
FBgn0004914	874	823	870	55	5	11	819
FBgn0004915	1011	1000	1011	11	3	3.6666666666666665	1000
FBgn0004921	832	828	827	9	4	2.25	823
FBgn0004924	1035	1000	1023	47	9	5.222222222222222	988
FBgn0004926	907	899	832	83	13	6.384615384615385	824
FBgn0004956	1022	1000	1001	43	7	6.142857142857143	979
FBgn0004957	1001	1000	997	5	3	1.6666666666666667	996
FBgn0004959	1037	1000	1034	40	7	5.714285714285714	997
FBgn0005198	1027	1000	972	82	16	5.125	945
FBgn0005278	1004	1000	993	15	3	5	989
FBgn0005390	1012	1000	998	26	6	4.333333333333333	986
FBgn0005391	1011	1000	980	42	9	4.666666666666667	969
FBgn0005411	1004	1000	917	91	5	18.2	913
FBgn0005533	1049	1000	1035	63	8	7.875	986
FBgn0005558	1056	1000	984	128	16	8	928
FBgn0005564	956	905	945	62	8	7.75	894
FBgn0005585	1000	1000	996	4	2	2	996
FBgn0005590	1014	1000	983	45	7	6.428571428571429	969
FBgn0005596	1001	1000	984	18	3	6	983
FBgn0005612	1013	1000	1001	25	9	2.7777777777777777	988
FBgn0005613	1023	1000	1010	36	9	4	987
FBgn0005614	1005	1000	948	62	10	6.2	943
FBgn0005616	1000	1000	983	17	2	8.5	983
FBgn0005619	1045	1000	1038	52	6	8.666666666666666	993
FBgn0005624	1002	1000	933	71	5	14.2	931
FBgn0005626	1024	1000	1010	38	4	9.5	986
FBgn0005632	1020	1000	1002	38	9	4.222222222222222	982
FBgn0005636	1018	1000	1015	21	4	5.25	997
FBgn0005640	1052	1000	1026	78	14	5.571428571428571	974
FBgn0005642	1020	1000	950	90	8	11.25	930
FBgn0005649	1010	993	1008	19	4	4.75	991
FBgn0005659	1038	1000	983	93	15	6.2	945
FBgn0005660	1092	1000	1027	157	17	9.235294117647058	935
FBgn0005664	1028	1000	1003	53	8	6.625	975
FBgn0005670	1022	1000	936	108	13	8.307692307692308	914
FBgn0005671	1000	1000	966	34	5	6.8	966
FBgn0005672	1016	1000	989	43	7	6.142857142857143	973
FBgn0005674	1023	1000	995	51	6	8.5	972
FBgn0005677	1007	1000	1005	9	3	3	998
FBgn0005683	1073	1000	1066	80	12	6.666666666666667	993
FBgn0005695	1035	1000	1021	49	9	5.444444444444445	986
FBgn0005696	1002	1000	920	84	10	8.4	918
FBgn0005771	1006	1000	1005	7	4	1.75	999
FBgn0005775	1037	1000	1033	41	5	8.2	996
FBgn0005777	1032	1000	1031	33	8	4.125	999
FBgn0005778	1012	1000	1009	15	4	3.75	997
FBgn0005779	1026	1000	676	376	9	41.77777777777778	650
FBgn0008635	1061	1000	1018	104	18	5.777777777777778	957
FBgn0008636	1015	1000	928	102	8	12.75	913
FBgn0008646	1015	1000	994	36	7	5.142857142857143	979
FBgn0010015	1009	1000	959	59	13	4.538461538461538	950
FBgn0010041	946	932	294	666	8	83.25	280
FBgn0010042	729	713	285	460	4	115	269
FBgn0010043	686	680	334	358	4	89.5	328
FBgn0010044	847	787	789	118	17	6.9411764705882355	729
FBgn0010051	1048	1000	976	120	14	8.571428571428571	928
FBgn0010052	765	719	736	75	10	7.5	690
FBgn0010053	818	818	801	17	5	3.4	801
FBgn0010078	1039	1000	1007	71	9	7.888888888888889	968
FBgn0010097	1002	1000	994	10	7	1.4285714285714286	992
FBgn0010105	1008	1000	1006	10	7	1.4285714285714286	998
FBgn0010109	1013	1000	967	59	11	5.363636363636363	954
FBgn0010113	1014	1000	985	43	9	4.777777777777778	971
FBgn0010173	1064	1000	1034	94	12	7.833333333333333	970
FBgn0010197	1019	1000	1011	27	9	3	992
FBgn0010198	1001	1000	719	283	5	56.6	718
FBgn0010213	1005	1000	989	21	5	4.2	984
FBgn0010217	1008	1000	911	105	8	13.125	903
FBgn0010220	1001	1000	978	24	7	3.4285714285714284	977
FBgn0010222	1001	1000	990	12	3	4	989
FBgn0010223	1005	1000	969	41	9	4.555555555555555	964
FBgn0010226	1011	1000	979	43	10	4.3	968
FBgn0010235	1004	1000	1003	5	4	1.25	999
FBgn0010238	1008	1000	1001	15	6	2.5	993
FBgn0010241	996	971	979	42	11	3.8181818181818183	954
FBgn0010263	1004	1000	992	16	6	2.6666666666666665	988
FBgn0010265	1000	1000	993	7	3	2.3333333333333335	993
FBgn0010269	1019	1000	998	40	7	5.714285714285714	979
FBgn0010278	1007	1000	965	49	7	7	958
FBgn0010282	1010	1000	1010	10	2	5	1000
FBgn0010287	1012	1000	1005	19	3	6.333333333333333	993
FBgn0010288	1020	1000	1020	20	2	10	1000
FBgn0010292	1023	1000	1015	31	7	4.428571428571429	992
FBgn0010296	1042	1000	1020	64	15	4.266666666666667	978
FBgn0010300	827	791	825	38	7	5.428571428571429	789
FBgn0010303	1002	1000	976	28	9	3.111111111111111	974
FBgn0010309	1002	1000	937	67	9	7.444444444444445	935
FBgn0010313	1023	1000	1019	27	5	5.4	996
FBgn0010314	892	832	856	96	13	7.384615384615385	796
FBgn0010315	1041	1000	1021	61	12	5.083333333333333	980
FBgn0010316	1049	1000	1012	86	13	6.615384615384615	963
FBgn0010323	1009	1000	998	20	5	4	989
FBgn0010329	1014	1000	997	31	7	4.428571428571429	983
FBgn0010333	1012	1000	1011	13	4	3.25	999
FBgn0010339	1001	1000	995	7	5	1.4	994
FBgn0010340	1000	1000	994	6	2	3	994
FBgn0010350	1000	1000	1000	0	0	NA	1000
FBgn0010356	1001	1000	985	17	4	4.25	984
FBgn0010379	1036	1000	1017	55	8	6.875	981
FBgn0010380	1034	1000	971	97	10	9.7	937
FBgn0010382	1088	1000	1025	151	19	7.947368421052632	937
FBgn0010383	1032	1000	981	83	18	4.611111111111111	949
FBgn0010385	1016	1000	970	62	10	6.2	954
FBgn0010388	1013	1000	978	48	9	5.333333333333333	965
FBgn0010391	1007	1000	979	35	8	4.375	972
FBgn0010397	1002	1000	969	35	10	3.5	967
FBgn0010398	1007	1000	1006	8	3	2.6666666666666665	999
FBgn0010399	1002	1000	624	380	8	47.5	622
FBgn0010401	1000	1000	997	3	3	1	997
FBgn0010403	1063	1000	1045	81	5	16.2	982
FBgn0010406	1029	1000	915	143	13	11	886
FBgn0010409	1021	1000	1017	25	4	6.25	996
FBgn0010411	1002	1000	985	19	3	6.333333333333333	983
FBgn0010412	1009	1000	1003	15	6	2.5	994
FBgn0010414	1006	1000	1000	12	6	2	994
FBgn0010415	1002	1000	995	9	7	1.2857142857142858	993
FBgn0010416	1004	1000	995	13	4	3.25	991
FBgn0010423	1014	1000	961	67	7	9.571428571428571	947
FBgn0010424	1033	1000	981	85	10	8.5	948
FBgn0010433	1000	1000	999	1	1	1	999
FBgn0010435	1023	1000	1021	25	5	5	998
FBgn0010438	1037	1000	1025	49	15	3.2666666666666666	988
FBgn0010441	1053	1000	1013	93	11	8.454545454545455	960
FBgn0010452	1003	1000	985	21	5	4.2	982
FBgn0010453	1017	1000	1009	25	7	3.5714285714285716	992
FBgn0010470	1055	1000	1014	96	13	7.384615384615385	959
FBgn0010473	1001	1000	983	19	8	2.375	982
FBgn0010482	1069	1000	992	146	15	9.733333333333333	923
FBgn0010488	1011	1000	926	96	10	9.6	915
FBgn0010497	1028	1000	921	135	13	10.384615384615385	893
FBgn0010501	1014	1000	1006	22	4	5.5	992
FBgn0010516	1024	1000	1020	28	8	3.5	996
FBgn0010548	1029	1000	962	96	14	6.857142857142857	933
FBgn0010549	1037	1000	708	366	10	36.6	671
FBgn0010551	1042	1000	974	110	17	6.470588235294118	932
FBgn0010583	1000	1000	1000	0	0	NA	1000
FBgn0010590	1013	1000	1011	15	5	3	998
FBgn0010591	1000	1000	999	1	1	1	999
FBgn0010607	1011	1000	1002	20	3	6.666666666666667	991
FBgn0010611	1019	1000	1006	32	6	5.333333333333333	987
FBgn0010612	1005	1000	967	43	11	3.909090909090909	962
FBgn0010620	1013	1000	962	64	19	3.3684210526315788	949
FBgn0010621	1014	1000	996	32	9	3.5555555555555554	982
FBgn0010638	1010	1000	967	53	9	5.888888888888889	957
FBgn0010651	1011	1000	920	102	9	11.333333333333334	909
FBgn0010660	1022	1000	1005	39	8	4.875	983
FBgn0010747	1004	1000	1001	7	3	2.3333333333333335	997
FBgn0010750	1051	1000	544	558	9	62	493
FBgn0010768	1034	1000	887	181	20	9.05	853
FBgn0010770	881	869	878	15	4	3.75	866
FBgn0010772	1012	1000	898	126	8	15.75	886
FBgn0010786	1000	1000	991	9	1	9	991
FBgn0010803	1011	1000	960	62	4	15.5	949
FBgn0010808	1003	1000	972	34	11	3.090909090909091	969
FBgn0010812	1015	1000	1014	16	2	8	999
FBgn0010825	1016	1000	994	38	7	5.428571428571429	978
FBgn0010830	1038	1000	1025	51	10	5.1	987
FBgn0010877	1001	1000	985	17	4	4.25	984
FBgn0010905	1032	1000	1013	51	14	3.642857142857143	981
FBgn0010909	1064	1000	969	159	19	8.368421052631579	905
FBgn0010926	1008	1000	979	37	6	6.166666666666667	971
FBgn0011016	1053	1000	1035	71	9	7.888888888888889	982
FBgn0011202	1004	1000	980	28	5	5.6	976
FBgn0011204	1002	1000	983	21	4	5.25	981
FBgn0011205	1029	1000	1026	32	7	4.571428571428571	997
FBgn0011206	1007	1000	1005	9	5	1.8	998
FBgn0011211	1012	1000	1001	23	8	2.875	989
FBgn0011217	1011	1000	1000	22	6	3.6666666666666665	989
FBgn0011224	1033	1000	991	75	14	5.357142857142857	958
FBgn0011227	1000	1000	998	2	1	2	998
FBgn0011232	1015	1000	993	37	10	3.7	978
FBgn0011239	1035	1000	847	223	7	31.857142857142858	812
FBgn0011244	1039	1000	1017	61	8	7.625	978
FBgn0011260	1008	1000	1000	16	5	3.2	992
FBgn0011272	1006	1000	1005	7	2	3.5	999
FBgn0011277	1003	1000	970	36	7	5.142857142857143	967
FBgn0011278	1007	1000	991	23	6	3.8333333333333335	984
FBgn0011279	1008	1000	1004	12	2	6	996
FBgn0011280	1001	1000	913	89	9	9.88888888888889	912
FBgn0011281	1016	1000	954	78	6	13	938
FBgn0011282	817	817	813	4	2	2	813
FBgn0011283	1045	1000	1044	46	5	9.2	999
FBgn0011284	1046	1000	1030	62	14	4.428571428571429	984
FBgn0011289	1000	1000	984	16	2	8	984
FBgn0011290	1005	1000	1005	5	2	2.5	1000
FBgn0011291	1002	1000	970	34	5	6.8	968
FBgn0011293	1049	1000	1018	80	12	6.666666666666667	969
FBgn0011294	1008	1000	987	29	4	7.25	979
FBgn0011296	1004	1000	903	105	7	15	899
FBgn0011297	1037	1000	1028	46	9	5.111111111111111	991
FBgn0011305	1019	1000	990	48	14	3.4285714285714284	971
FBgn0011327	1004	1000	978	30	2	15	974
FBgn0011335	1024	1000	1005	43	7	6.142857142857143	981
FBgn0011336	1001	1000	1000	2	2	1	999
FBgn0011455	1067	1000	1028	106	14	7.571428571428571	961
FBgn0011476	1021	1000	976	66	9	7.333333333333333	955
FBgn0011481	1005	1000	989	21	9	2.3333333333333335	984
FBgn0011555	1061	1000	1009	113	11	10.272727272727273	948
FBgn0011569	1006	1000	944	68	13	5.230769230769231	938
FBgn0011570	1009	1000	995	23	7	3.2857142857142856	986
FBgn0011573	1006	1000	1005	7	4	1.75	999
FBgn0011581	1029	1000	988	70	8	8.75	959
FBgn0011582	716	706	611	115	3	38.333333333333336	601
FBgn0011584	1050	1000	994	106	17	6.235294117647059	944
FBgn0011586	1028	1000	776	280	10	28	748
FBgn0011589	1037	1000	1005	69	11	6.2727272727272725	968
FBgn0011591	846	846	776	70	9	7.777777777777778	776
FBgn0011603	1000	1000	980	20	4	5	980
FBgn0011604	1050	1000	1050	50	5	10	1000
FBgn0011606	1006	1000	1000	12	2	6	994
FBgn0011638	1053	1000	1011	95	8	11.875	958
FBgn0011640	1005	1000	1000	10	4	2.5	995
FBgn0011648	1005	1000	1003	7	3	2.3333333333333335	998
FBgn0011653	783	774	719	73	11	6.636363636363637	710
FBgn0011655	1011	1000	1007	15	8	1.875	996
FBgn0011661	939	894	770	214	21	10.19047619047619	725
FBgn0011666	1033	1000	1007	59	19	3.1052631578947367	974
FBgn0011669	750	734	695	71	7	10.142857142857142	679
FBgn0011672	1015	1000	953	77	17	4.529411764705882	938
FBgn0011676	1005	1000	976	34	5	6.8	971
FBgn0011693	907	887	899	28	6	4.666666666666667	879
FBgn0011701	1091	1000	1044	138	16	8.625	953
FBgn0011704	1040	1000	990	90	14	6.428571428571429	950
FBgn0011705	1044	1000	1017	71	14	5.071428571428571	973
FBgn0011706	1019	1000	1004	34	13	2.6153846153846154	985
FBgn0011708	1009	1000	998	20	6	3.3333333333333335	989
FBgn0011710	1035	1000	993	77	12	6.416666666666667	958
FBgn0011715	1001	1000	969	33	7	4.714285714285714	968
FBgn0011723	1034	1000	1034	34	8	4.25	1000
FBgn0011725	1034	1000	1025	43	10	4.3	991
FBgn0011737	905	904	897	9	5	1.8	896
FBgn0011739	1017	1000	1002	32	9	3.5555555555555554	985
FBgn0011740	1005	1000	1004	6	5	1.2	999
FBgn0011742	1078	1000	1066	90	12	7.5	988
FBgn0011743	1017	1000	1007	27	5	5.4	990
FBgn0011745	1001	1000	1000	2	2	1	999
FBgn0011746	1000	1000	763	237	1	237	763
FBgn0011747	1000	1000	85	915	4	228.75	85
FBgn0011754	1009	1000	994	24	8	3	985
FBgn0011758	1101	1000	1089	113	11	10.272727272727273	988
FBgn0011760	1079	1000	980	178	22	8.090909090909092	901
FBgn0011763	1003	1000	1000	6	3	2	997
FBgn0011766	969	957	940	41	8	5.125	928
FBgn0011768	1040	1000	1008	72	12	6	968
FBgn0011774	1000	1000	992	8	5	1.6	992
FBgn0011785	1009	1000	995	23	8	2.875	986
FBgn0011802	1083	1000	1075	91	15	6.066666666666666	992
FBgn0011812	796	706	728	158	12	13.166666666666666	638
FBgn0011817	1001	1000	981	21	5	4.2	980
FBgn0011818	1053	1000	1052	54	4	13.5	999
FBgn0011824	1048	1000	1045	51	7	7.285714285714286	997
FBgn0011826	1005	1000	978	32	11	2.909090909090909	973
FBgn0011836	1014	1000	1011	17	7	2.4285714285714284	997
FBgn0011837	1015	1000	929	101	15	6.733333333333333	914
FBgn0011840	1001	1000	986	16	4	4	985
FBgn0011850	909	884	881	53	15	3.533333333333333	856
FBgn0011851	1009	1000	964	54	13	4.153846153846154	955
FBgn0011858	1030	1000	1014	46	8	5.75	984
FBgn0011859	1005	1000	1003	7	4	1.75	998
FBgn0011860	1052	1000	1038	66	8	8.25	986
FBgn0011861	1001	1000	953	49	9	5.444444444444445	952
FBgn0011862	1014	1000	994	34	7	4.857142857142857	980
FBgn0011864	1032	1000	1006	58	6	9.666666666666666	974
FBgn0011866	1000	1000	881	119	3	39.666666666666664	881
FBgn0011867	1049	1000	1033	65	14	4.642857142857143	984
FBgn0011868	1005	1000	969	41	7	5.857142857142857	964
FBgn0011869	1003	1000	979	27	8	3.375	976
FBgn0011896	1005	1000	993	17	8	2.125	988
FBgn0011897	1077	1000	906	248	13	19.076923076923077	829
FBgn0011902	1102	1000	1098	106	13	8.153846153846153	996
FBgn0011906	1017	1000	1001	33	6	5.5	984
FBgn0011919	1109	1000	1042	176	20	8.8	933
FBgn0011921	1052	1000	1019	85	8	10.625	967
FBgn0011948	688	676	671	29	6	4.833333333333333	659
FBgn0011952	1031	1000	1002	60	11	5.454545454545454	971
FBgn0011955	1050	1000	1047	53	6	8.833333333333334	997
FBgn0011956	1051	1000	1032	70	11	6.363636363636363	981
FBgn0011958	1027	1000	993	61	10	6.1	966
FBgn0011959	1039	1000	1038	40	6	6.666666666666667	999
FBgn0011965	1025	1000	952	98	8	12.25	927
FBgn0011966	1028	1000	997	59	15	3.933333333333333	969
FBgn0011970	1073	1000	1057	89	16	5.5625	984
FBgn0011971	1012	1000	956	68	19	3.5789473684210527	944
FBgn0011974	1022	1000	927	117	12	9.75	905
FBgn0011982	1012	1000	945	79	13	6.076923076923077	933
FBgn0011983	1044	1000	1010	78	16	4.875	966
FBgn0011986	1027	1000	1021	33	8	4.125	994
FBgn0011994	1042	1000	1039	45	6	7.5	997
FBgn0011999	1009	1000	960	58	7	8.285714285714286	951
FBgn0012001	1022	1000	957	87	9	9.666666666666666	935
FBgn0012002	1126	1000	1056	196	22	8.909090909090908	930
FBgn0012003	1039	1000	976	102	7	14.571428571428571	937
FBgn0012004	1002	1000	996	8	5	1.6	994
FBgn0012010	1008	1000	1006	10	5	2	998
FBgn0012016	1012	1000	998	26	8	3.25	986
FBgn0012017	1002	1000	984	20	4	5	982
FBgn0012027	714	712	707	9	5	1.8	705
FBgn0012036	1009	1000	848	170	12	14.166666666666666	839
FBgn0012037	1030	1000	735	325	8	40.625	705
FBgn0012042	1047	1000	1043	51	7	7.285714285714286	996
FBgn0012051	1001	1000	953	49	4	12.25	952
FBgn0013269	1008	1000	1000	16	3	5.333333333333333	992
FBgn0013272	1093	1000	1083	103	9	11.444444444444445	990
FBgn0013305	1000	1000	1000	0	0	NA	1000
FBgn0013307	1012	1000	999	25	8	3.125	987
FBgn0013323	1006	1000	998	14	5	2.8	992
FBgn0013348	1005	1000	442	568	3	189.33333333333334	437
FBgn0013432	1009	1000	991	27	6	4.5	982
FBgn0013433	1010	1000	956	64	10	6.4	946
FBgn0013435	1019	1000	1018	20	7	2.857142857142857	999
FBgn0013469	1077	1000	1051	103	13	7.923076923076923	974
FBgn0013531	1000	1000	995	5	2	2.5	995
FBgn0013548	1014	1000	998	30	9	3.3333333333333335	984
FBgn0013563	1026	1000	1009	43	6	7.166666666666667	983
FBgn0013576	1033	1000	934	132	10	13.2	901
FBgn0013687	1000	1000	1000	0	0	NA	1000
FBgn0013702	1000	1000	1000	0	0	NA	1000
FBgn0013707	1000	1000	997	3	1	3	997
FBgn0013710	1000	1000	1000	0	0	NA	1000
FBgn0013717	1015	1000	1012	18	5	3.6	997
FBgn0013718	1004	1000	660	348	10	34.8	656
FBgn0013725	1021	1000	963	79	15	5.266666666666667	942
FBgn0013726	1017	1000	992	42	6	7	975
FBgn0013746	1000	1000	993	7	2	3.5	993
FBgn0013749	1079	1000	1041	117	23	5.086956521739131	962
FBgn0013750	1005	1000	757	253	3	84.33333333333333	752
FBgn0013751	1040	1000	1014	66	8	8.25	974
FBgn0013753	1042	1000	1008	76	8	9.5	966
FBgn0013755	1014	1000	1007	21	6	3.5	993
FBgn0013759	1031	1000	1028	34	10	3.4	997
FBgn0013762	1004	1000	995	13	3	4.333333333333333	991
FBgn0013763	1028	1000	1002	54	15	3.6	974
FBgn0013764	1009	1000	996	22	5	4.4	987
FBgn0013765	1000	1000	997	3	3	1	997
FBgn0013767	697	679	677	38	6	6.333333333333333	659
FBgn0013770	1013	1000	1011	15	3	5	998
FBgn0013773	1031	1000	962	100	13	7.6923076923076925	931
FBgn0013799	1002	1000	989	15	4	3.75	987
FBgn0013810	1021	1000	1008	34	6	5.666666666666667	987
FBgn0013811	850	843	838	19	4	4.75	831
FBgn0013812	1019	1000	1007	31	5	6.2	988
FBgn0013813	955	954	953	3	3	1	952
FBgn0013949	1017	1000	995	39	4	9.75	978
FBgn0013953	1021	1000	1010	32	9	3.5555555555555554	989
FBgn0013973	1004	1000	971	37	7	5.285714285714286	967
FBgn0013981	1042	1000	1023	61	9	6.777777777777778	981
FBgn0013983	1017	1000	946	88	4	22	929
FBgn0013987	1012	1000	998	26	7	3.7142857142857144	986
FBgn0013995	1057	1000	995	119	17	7	938
FBgn0013997	1005	1000	850	160	6	26.666666666666668	845
FBgn0014007	1007	1000	964	50	10	5	957
FBgn0014009	1004	1000	998	10	4	2.5	994
